"cod","numpedido","dataemissao","mes","ano","nomecliente","produto","qtde","prcunit","total","custounit","margem","estoque","compra"
"2560","2887","12/07/2019","7","2019","CLI3431","4373","66","11.44","755.04","4.87089","6.56911","450","COMPRA"
"2561","2911","15/07/2019","7","2019","CLI149","4373","220","10.58","2327.6","5.05669","5.52331","361","NAOCOMPRA"
"2562","12525","23/07/2019","7","2019","CLI1889","4373","451","3.98","1794.98","4.72669","-0.746685","489","NAOCOMPRA"
"2563","8667","23/07/2019","7","2019","CLI3562","4373","451","3.98","1794.98","4.72669","-0.746685","403","NAOCOMPRA"
"2564","2868","23/07/2019","7","2019","CLI3464","4373","33","11.44","377.52","4.52769","6.91231","545","COMPRA"
"2565","2918","23/07/2019","7","2019","CLI3430","4373","66","11.44","755.04","4.87089","6.56911","396","COMPRA"
"2566","2926","23/07/2019","7","2019","CLI3587","4373","33","11.44","377.52","4.52769","6.91231","465","COMPRA"
"2567","2946","23/07/2019","7","2019","CLI3468","4373","33","11.44","377.52","4.52769","6.91231","192","COMPRA"
"2568","2954","23/07/2019","7","2019","CLI3438","4373","330","11.44","3775.2","4.87089","6.56911","510","COMPRA"
"2569","2961","24/07/2019","7","2019","CLI3380","4373","44","10.58","465.52","5.05669","5.52331","343","COMPRA"
"2570","12539","24/07/2019","7","2019","CLI1889","4373","187","3.98","744.26","4.72669","-0.746685","409","NAOCOMPRA"
"2571","8597","24/07/2019","7","2019","CLI3558","4373","132","12.9","1702.8","4.52769","8.37231","315","NAOCOMPRA"
"2572","8647","24/07/2019","7","2019","CLI39","4373","55","13.11","721.05","4.52769","8.58231","105","COMPRA"
"2573","2977","26/07/2019","7","2019","CLI3060","4373","1","8.05","8.05","4.52769","3.52231","160","COMPRA"
"2574","2947","27/07/2019","7","2019","CLI2383","4373","1","8.05","4.03","4.93069","3.11931","272","COMPRA"
"2575","12587","30/07/2019","7","2019","CLI1889","4373","99","3.98","394.02","4.72669","-0.746685","178","NAOCOMPRA"
"2576","8635","30/07/2019","7","2019","CLI2259","4373","99","11.97","1185.03","4.52769","7.44231","252","COMPRA"
"2577","3058","31/07/2019","7","2019","CLI1889","4373","154","3.98","612.92","4.72669","-0.746685","549","NAOCOMPRA"
"2578","8721","31/07/2019","7","2019","CLI240","4373","154","12.45","1917.3","4.52769","7.92231","492","NAOCOMPRA"
"2579","12596","01/08/2019","8","2019","CLI1889","4373","66","3.98","262.68","4.72669","-0.746685","373","NAOCOMPRA"
